sample_id,reference_raw,reference_norm,hypothesis_A_original,wer_A_original,latency_mean_A_original,latency_std_A_original,hypothesis_B_pt_pinned,wer_B_pt_pinned,latency_mean_B_pt_pinned,latency_std_B_pt_pinned,peak_vram_mb,quantized
pt-PT~PAY_BILL/response_17.wav,Bom dia tentei apagar uma conta pela Via web mas não foi possível Então Gostaria de pagar por chamada é possível,bom dia tentei apagar uma conta pela via web mas não foi possível então gostaria de pagar por chamada é possível,"Tentou antes pagar uma conta via web, mas não foi possível. Eu gostaria de pagar por chamado, é possível?",0.3333333333333333,1.322890665666667,0.004784257939402647,"Um dia eu tentei pagar uma conta via web, mas não foi possível. Eu gostaria de pagar por chamado, é possível?",0.2857142857142857,1.423830753666607,0.008112667685502112,6010.40869140625,False
pt-PT~ATM_LIMIT/response_4.wav,Olá bom dia eu gostava de tirar dinheiro da minha conta bancária e gostava de saber qual é o limite e quanto é que quando dinheiro é que eu posso tirar,olá bom dia eu gostava de tirar dinheiro da minha conta bancária e gostava de saber qual é o limite e quanto é que quando dinheiro é que eu posso tirar,"Hello, good day. I would like to withdraw money from my bank account and I would like to know what is the limit and how much money can I withdraw.",1.0,1.5911770103333158,0.008915826333776728,"Qual a boa, eu gostava de tirar dinheiro da minha conta bancária e gostava de saber qual é o limite e quanto é que dinheiro é que eu posso tirar.",0.12903225806451613,1.8011055109999081,0.005080425718833846,6010.40869140625,False
pt-PT~JOINT_ACCOUNT/response_27.wav,Olá bom dia Sim eu gostava de ter configurar uma conta conjunta nossa mãe não sabem como estava a fazer isso com o meu pai e com a minha parceira no aplicativo não estava a encontrar aonde é que posso ok ok ok ok Obrigado sim ok,olá bom dia sim eu gostava de ter configurar uma conta conjunta nossa mãe não sabem como estava a fazer isso com o meu pai e com a minha parceira no aplicativo não estava a encontrar aonde é que posso ok ok ok ok obrigado sim ok,"Hello, good day. Yes, I was going to configure a joint account. I don't know how to do it and I wanted to do this with my partner. In the application, I didn't know how to find the option where I can. Ah, okay, here, okay, okay, thank you. Yes, okay.",1.0851063829787233,3.1474932383331784,0.01963029467382096,"Hala, bom dia. Sim, eu gostava de te configurar uma conta conjunta. Eu não sei bem, percebi bem como e gostava de fazer isso com, com meu parceiro, com minha parceira. No app, no aplicativo, não estava a encontrar a opção de que posso. Ah, okay aqui. Okay, okay, obrigado. Sim, okay.",0.5531914893617021,3.7959191343335683,0.00455313813675225,6010.40869140625,False
pt-PT~CARD_ISSUES/response_19.wav,Boa tarde eu gostaria de saber porque é que o meu pagamento foi recusado,boa tarde eu gostaria de saber porque é que o meu pagamento foi recusado,"Bom tarde, eu gostaria de saber porque o meu pagamento foi recusado.",0.21428571428571427,0.9418924986666752,0.0016720464170495966,"Bom tarde, eu gostaria de saber porque o meu pagamento foi recusado.",0.21428571428571427,0.941745756666478,0.011647872669550847,6010.40869140625,False
pt-PT~ABROAD/CAf725e67d481bd4a064e829adae4b3e74_2.wav,Eu gostava de saber se o meu cartão poderá ser utilizado no exterior,eu gostava de saber se o meu cartão poderá ser utilizado no exterior,我想要知道我的卡是否可以使用在国际上。,1.0,0.6886157303330643,0.007495318627640079,Ah eu gosto de saber se o meu cartão poderá ser utilizado no exterior.,0.15384615384615385,0.9439996696666336,0.009930258305925949,6010.40869140625,False
pt-PT~ATM_LIMIT/response_19.wav,Boa tarde gostaria de fazer uma transferência e gostava de saber qual é que é o limite máximo,boa tarde gostaria de fazer uma transferência e gostava de saber qual é que é o limite máximo,"Um boa tarde, eu gostaria de fazer uma transferência e eu preciso saber qual é o limite máximo. É possível alterar o limite máximo? Ah, obrigado.",0.6111111111111112,1.736929061000107,0.0016743270328748259,"Boa tarde, eu gostaria de fazer uma transferência e eu preciso saber qual é o limite máximo. É possível alterar o limite máximo? Ah, obrigado.",0.5555555555555556,1.7362747373332847,0.003974328233488841,6010.40869140625,False
pt-PT~APP_ERROR/response_35.wav,o aplicativo não carrega o saldo da minha conta diz que diz que a tia estaciona Atende e agora não consigo acessar a minha conta,o aplicativo não carrega o saldo da minha conta diz que diz que a tia estaciona atende e agora não consigo acessar a minha conta,"O aplicativo não cria o salvo na minha conta, diz que o aplicativo está sendo atendido e agora eu não consigo acessar a minha conta.",0.4,1.6833971436667525,0.02167612242427193,"O aplicativo não cria o salvo na minha conta, diz que o aplicativo está sendo atendido e agora eu não consigo acessar a minha conta.",0.4,1.6632032020002043,0.011039212321953732,6010.40869140625,False
pt-PT~ATM_LIMIT/response_1.wav,Qual é o máximo de dinheiro que eu posso tirar da minha conta uma caixa,qual é o máximo de dinheiro que eu posso tirar da minha conta uma caixa,Qual é o máximo do dinheiro que eu posso tirar da minha conta de uma caixa?,0.13333333333333333,1.05976287566682,0.014186681601849884,Qual é o máximo do dinheiro que eu posso tirar da minha conta de uma caixa,0.13333333333333333,0.9933786589999727,0.010304476985084868,6010.40869140625,False
pt-PT~BALANCE/response_8.wav,bom dia eu queria saber qual é que era o saldo da minha conta o que tenho agora seria possível mostrar-me Qual é que é o saldo que tenho obrigada,bom dia eu queria saber qual é que era o saldo da minha conta o que tenho agora seria possível mostrarme qual é que é o saldo que tenho obrigada,"Ah bonjour, eu-je souhaiter savoir quel est le solde de ma compte ou le que j'ai maintenant. Ah, serait possible de me montrer quel est le solde que j'ai? Merci.",0.9666666666666667,2.180946997666524,0.0019235346787197546,"Ah bonjour, je voudrais savoir quel est le solde de ma compte ou le que j'ai maintenant. Ah, serait possible de me montrer quel est le solde que j'ai? Merci.",0.9666666666666667,2.1166740549999,0.012570354105768532,6010.40869140625,False
pt-PT~ATM_LIMIT/CAf993dfd97839777adb6e202245b9ba20_0.wav,como sobre débitos diretos Queria ver uma débito direto e queria vou ver o meu débito direto,como sobre débitos diretos queria ver uma débito direto e queria vou ver o meu débito direto,Fala-me sobre débitos diretos. Queria ver o meu débito direto e quero ver o meu débito direto. Número nove nove zero.,0.5294117647058824,1.9244274790000115,0.005518626966080575,"Fala-me sobre débitos diretos. Queria ver o meu débito direto e quero ver o meu débito direto. Número nove, nove, zero.",0.5294117647058824,1.9932759196666059,0.009821861401409669,6010.40869140625,False
pt-PT~ATM_LIMIT/response_18.wav,quanto dinheiro posso tirar no caixa eletrónico,quanto dinheiro posso tirar no caixa eletrónico,Quant'oro denaro posso ritirare nel caufio elettronico?,0.8571428571428571,0.9883801913335143,0.006998407712282338,Quant dinheiro posso retirar no caixa eletrônico,0.42857142857142855,0.7161953936667184,0.00423490133461454,6010.40869140625,False
pt-PT~ATM_LIMIT/CAf0be9898d46c7739163733f22e6978e7_0.wav,eu queria saber qual é que é Olá eu queria saber qual é que é a quantidade máxima de dinheiro que eu posso levantar eletronicamente da minha da minha conta,eu queria saber qual é que é olá eu queria saber qual é que é a quantidade máxima de dinheiro que eu posso levantar eletronicamente da minha da minha conta,I would like to know what is the quantity of money that I can withdraw electronically from my account?,1.0,1.0354554003332244,0.005903382263047106,"Eu quero saber qual é a quantidade máxima de dinheiro que eu posso levar, eletronicamente, da minha conta?",0.4666666666666667,1.385601255333313,0.0339729523202918,6010.40869140625,False
pt-PT~CARD_ISSUES/response_38.wav,Bom dia estou a ter um problema com o meu cartão acha que me pode ajudar eu não sei porquê mas o meu cartão não está a dar para usar ele está a funcionar e por isso mesmo meu pagamento foi recusado,bom dia estou a ter um problema com o meu cartão acha que me pode ajudar eu não sei porquê mas o meu cartão não está a dar para usar ele está a funcionar e por isso mesmo meu pagamento foi recusado,"Bom dia, sou um problema com o meu cartão, acho que me pode ajudar, eu não sei porquê, mas o meu cartão não está para usar, ele não está a funcionar e por isso mesmo o pagamento foi recusado.",0.19047619047619047,2.5875018390000455,0.017173851918770702,"Bom dia, sou um problema com o meu cartão. Acho que me pode ajudar. Eu não sei por que, mas o meu cartão não está para usar. Ele não está a funcionar e por isso mesmo, o pagamento foi recusado.",0.23809523809523808,2.5756126606667444,0.012407689777666204,6010.40869140625,False
pt-PT~FREEZE/response_24.wav,Olá bom dia eu gostaria de congelar o meu cartão interromper as transações do mesmo é possível por favor bloqueie Então meu cartão obrigada,olá bom dia eu gostaria de congelar o meu cartão interromper as transações do mesmo é possível por favor bloqueie então meu cartão obrigada,"Ala, bon dia. Eu gostaria de cancelar congelar o meu cartão, interromper as transações do mês. É possível, por favor, bloqueiem então o meu cartão, obrigada.",0.25,2.2146862463334096,0.00836876758691337,"Falando, bom dia. Eu gostaria de cancelar congelar o meu cartão, interromper as transações do mês. É possível, por favor, bloqueiem então o meu cartão, obrigada.",0.20833333333333334,2.2227296976666366,0.008832533133957338,6010.40869140625,False
pt-PT~BUSINESS_LOAN/response_18.wav,desligar tu gostaria de saber mais sobre comercial e por isso tenho uma pergunta a fazer sobre o novo empréstimo,desligar tu gostaria de saber mais sobre comercial e por isso tenho uma pergunta a fazer sobre o novo empréstimo,Só ligar porque quero saber mais sobre um empréstimo comercial e por isso tenho uma pergunta a fazer sobre o novo empréstimo.,0.3,1.6495293250000032,0.0022399429347685594,Só ligar porque quero saber mais sobre um empréstimo comercial e por isso tenho uma pergunta a fazer sobre o novo empréstimo.,0.3,1.6583481873332555,0.01229895919095091,6010.40869140625,False
pt-PT~ADDRESS/CAd6fdfb123335cacb9a702258a3344162_0.wav,quero mudar a minha morada de um serviço qualquer coletividade televisão Mudei de casa que mudar morada,quero mudar a minha morada de um serviço qualquer coletividade televisão mudei de casa que mudar morada,"Ah, quer mudar a minha morada de um serviço qualquer, telecidad, televisão, mudei de casa, quer mudar a morada.",0.29411764705882354,1.625831350666734,0.0021496199911282166,"Quer mudar a minha morada de um serviço qualquer, telefonia, televisão, mudei de casa, quer mudar a morada.",0.23529411764705882,1.6140969396666758,0.00736080567938105,6010.40869140625,False
pt-PT~APP_ERROR/response_19.wav,o aplicativo não carrega,o aplicativo não carrega,O aplicativo não carrega.,0.0,0.4660648186666852,0.008052356326744307,O aplicativo não carrega.,0.0,0.45342913966669585,0.0038619118101594573,6010.40869140625,False
pt-PT~ADDRESS/CAcd27c13e2482e86f5ba46934c62aeef5_0.wav,Bom dia o meu endereço ou está errado Eu gostava de mudar por favor estou,bom dia o meu endereço ou está errado eu gostava de mudar por favor estou,"O meu endereço está errado e eu gostava de mudar, por favor.",0.3333333333333333,0.9508109359999253,0.0014379072510099966,"Bom dia, o meu endereço está errado e eu gostava de mudar, por favor.",0.2,1.1352638746666344,0.012402770592614215,6010.40869140625,False
pt-PT~LATEST_TRANSACTIONS/response_9.wav,Olá boa tarde Se possível mostrar as minhas últimas transações se faz favor,olá boa tarde se possível mostrar as minhas últimas transações se faz favor,"Hello, good afternoon. Is it possible to show me some of the last transactions, please?",1.1538461538461537,0.9964665023333813,0.002649939980233253,"Alô, boa tarde. Será possível mostrar-me as minhas últimas transações, se for favor?",0.3076923076923077,1.1708016206666798,0.0018364891684392425,6010.40869140625,False
pt-PT~APP_ERROR/CA1be534f06853d3510fb56f71a1257598_0.wav,Olá tudo bem A traduzir a aplicação do banco para ver os movimentos da minha conta e a aplicação não tá a funcionar não aparece nada no ecrã Podiam ajudar faz favor,olá tudo bem a traduzir a aplicação do banco para ver os movimentos da minha conta e a aplicação não tá a funcionar não aparece nada no ecrã podiam ajudar faz favor,"Hello, I was just trying to access the application of the bank to see the movements of my account and the application is not working. It doesn't seem like anything on the screen. Could you help me, please?",1.1875,2.1683862606667694,0.01017596435180456,"Olá, eu tava a tentar aceder à aplicação do banco para ver os movimentos da minha conta e a aplicação não está a funcionar. Não parece nada no ecrã. Poderiam me ajudar, por favor?",0.3125,2.5017838306666818,0.01310424770725261,6010.40869140625,False
pt-PT~LATEST_TRANSACTIONS/CA5beadd95ee09dc391945eeebf9dbae96_0.wav,Eu estou aqui a ver um problema que não consigo entender que queria saber quais são as últimas atrações porque estão aqui questões que eu não consigo perceber,eu estou aqui a ver um problema que não consigo entender que queria saber quais são as últimas atrações porque estão aqui questões que eu não consigo perceber,"I'm here to see a problem that I can't understand, which is here to know what's the last transaction because there are questions that I can't perceive.",1.0,1.6815507870001056,0.00444366297510306,"Eu estou aqui a ver um problema que não consigo entender, que é aqui a saber quais são as últimas transações, porque estão aqui questões que eu não consigo perceber.",0.14285714285714285,2.011577565000001,0.012958745891843428,6010.40869140625,False
pt-PT~HIGH_VALUE_PAYMENT/response_16.wav,quero ajuda para pagar uma grande quantia,quero ajuda para pagar uma grande quantia,Quero ajuda para pagar uma grande quantia.,0.0,0.6324928366666427,0.0030388603389268107,Quero ajuda para pagar uma grande quantia.,0.0,0.6332943123332674,0.007315357360362625,6010.40869140625,False
pt-PT~LATEST_TRANSACTIONS/CA113dc497660a0bb209598ba90cfb9f71_2.wav,Eu estou a ligar por causa do movimento transações que eu estou a ver na minha na minha conta corrente e não não recordo gostava de ir ver mais deste ficavas porque não as reconhece,eu estou a ligar por causa do movimento transações que eu estou a ver na minha na minha conta corrente e não não recordo gostava de ir ver mais deste ficavas porque não as reconhece,"Eu estou a ligar sobre um movimento de transacções que eu tô a ver na minha conta-corrente e não, não recordo. Gostava de as ver mais especificadas porque não as reconheço.",0.4,2.3601217776666394,0.012438684260776607,"Eu estou ligado sobre um movimento de transações que eu tô a ver na minha conta-corrente e não, não recordo. Gostava de as ver mais especificadas porque não as reconheço.",0.42857142857142855,2.259165952333357,0.004769316091046962,6010.40869140625,False
pt-PT~ADDRESS/response_30.wav,Olá eu quero alterar o meu endereço por favor,olá eu quero alterar o meu endereço por favor,"OLÁ, eu quero alterar o meu endereço, por favor.",0.0,0.8530873750000865,0.004232697696365141,"Olá, eu quero alterar o meu endereço, por favor.",0.0,0.8695700639997691,0.0026104289316332156,6010.40869140625,False
pt-PT~LATEST_TRANSACTIONS/response_16.wav,Bom dia Gostaria de ver as últimas transações efetuadas Existe algum existe um pagamento que eu não estou a reconhecer Afinal conheço pagamento,bom dia gostaria de ver as últimas transações efetuadas existe algum existe um pagamento que eu não estou a reconhecer afinal conheço pagamento,"Um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um, um,",5.521739130434782,11.434247182666695,0.03990133024281951,"Um dia, gostaria de ver as últimas transações efetuadas por mim. Existe algum pagamento que eu não estou reconhecendo? Ah, finalmente reconheço o pagamento.",0.391304347826087,1.9765111496667487,0.019834689838923742,6010.40869140625,False
pt-PT~APP_ERROR/response_40.wav,a tentar carregar o aplicativo ele fica fica preso e não não carrega,a tentar carregar o aplicativo ele fica fica preso e não não carrega,试图加载应用程序，他被关在监狱里，没有没有。,1.0,0.7826537806666541,0.011796179647773476,"Tentar carregar o aplicativo, ele fica, fica preso e não não carrega.",0.07692307692307693,1.0323636810000305,0.0035168102797521815,6010.40869140625,False
pt-PT~JOINT_ACCOUNT/response_22.wav,bom dia como é que eu queria ter uma conta conjunta obrigado,bom dia como é que eu queria ter uma conta conjunta obrigado,Good day. How is it that I could have a joint account? Thank you.,1.1666666666666667,0.907609968666596,0.00608058861922351,"Bom dia, como é que eu poderia ter uma conta conjunta? Obrigado.",0.08333333333333333,1.0368126746667865,0.0015870369546843936,6010.40869140625,False
pt-PT~HIGH_VALUE_PAYMENT/response_14.wav,Estou bom dia eu estou a tentar fazer um pagamento online de uma grande quantia e isto diz que o banco e vai enviar um código de confirmação por sms mas eu não sei o que é que hei de fazer com o código de que hei-de receber SMS não sabias o propósito de solário obrigado,estou bom dia eu estou a tentar fazer um pagamento online de uma grande quantia e isto diz que o banco e vai enviar um código de confirmação por sms mas eu não sei o que é que hei de fazer com o código de que heide receber sms não sabias o propósito de solário obrigado,"Estou bom dia, eu estou tentando fazer um pacamento online de uma grande quantidade e isto diz que o banco vai enviar um código de confirmação por SMS, mas eu não sei o que é que eu faço com o código de que eu recebi do SMS, não sei o propósito desse código, obrigado.",0.25,3.2449080283333083,0.011697588503434712,"Estou bom dia. Eu estou tentando fazer um pagamento online de uma grande quantidade e isto diz que o banco vai enviar um código de confirmação por SMS, mas eu não sei o que é que eu faço com o código de que eu recebi do SMS, não sei o propósito desse código. Obrigado.",0.23214285714285715,3.280305103333376,0.014855580116928922,6010.40869140625,False
pt-PT~BUSINESS_LOAN/response_13.wav,te mandei estou a ligar por causa de um empréstimo comercial eu gostaria de perguntar sobre o empréstimo assistente ido se possível gostaria de pedir um novo empréstimo obrigado,te mandei estou a ligar por causa de um empréstimo comercial eu gostaria de perguntar sobre o empréstimo assistente ido se possível gostaria de pedir um novo empréstimo obrigado,"Bom dia, estou a ligar por causa de um empréstimo comercial. Eu gostaria de perguntar sobre o empréstimo existente e, se possível, gostaria de pedir um novo empréstimo. Obrigado.",0.13793103448275862,2.610498260999975,0.04091578067207168,"Bom dia, estou a ligar por causa de um empréstimo comercial. Eu gostaria de perguntar sobre o empréstimo existente e, se possível, gostaria de pedir um novo empréstimo. Obrigado.",0.13793103448275862,2.580559284000022,0.01869663263782564,6010.40869140625,False
pt-PT~BALANCE/CAc66ee4f7bb3d607e54516a031f808412_0.wav,Gostaria de saber o saldo da minha conta,gostaria de saber o saldo da minha conta,Gostaria de saber o saldo da minha conta.,0.0,0.6887107829999574,0.004035768574981895,Gostaria de saber o saldo da minha conta.,0.0,0.639267792000131,0.0032272932618242454,6010.40869140625,False
pt-PT~JOINT_ACCOUNT/response_23.wav,boa tarde Eu queria saber se é possível configurar uma conta conjunta com a minha visão não estamos a criar uma conta na possivel Eu queria a tua aplicação tem que me deslocar principalmente Como é que eu faço para criar esta conta,boa tarde eu queria saber se é possível configurar uma conta conjunta com a minha visão não estamos a criar uma conta na possivel eu queria a tua aplicação tem que me deslocar principalmente como é que eu faço para criar esta conta,"Boa tarde, eu queria saber se seria possível configurar uma conta conjunta, por exemplo, com uma amiga minha? Não estamos a criar uma conta. Será possível eu criar a tua aplicação? Tenho de me juntar cá pessoalmente. Como é que eu faço para criar esta conta?",0.32558139534883723,3.1068384559998776,0.024705338854229937,"Boa tarde, eu queria saber se seria possível configurar uma conta conjunta, por exemplo, como a minha amiga, nós estamos a criar uma conta. Será possível eu criar a tua aplicação? Tenho de me juntar cá pessoalmente. Como é que eu faço para criar esta conta?",0.32558139534883723,3.120045916666792,0.012490707038062494,6010.40869140625,False
pt-PT~PAY_BILL/CAa01550cf9a6d955fe11daf9df73c8dfa_0.wav,Olá boa tarde eu gostaria de pagar uma taxa de anual de banco da minha conta bancária e não estou a conseguir fazê-lo através da internet Podia por favor dizer-me como é que eu percebo através do WhatsApp ou se não tenho de dirigir a um posto físico,olá boa tarde eu gostaria de pagar uma taxa de anual de banco da minha conta bancária e não estou a conseguir fazêlo através da internet podia por favor dizerme como é que eu percebo através do whatsapp ou se não tenho de dirigir a um posto físico,"Hello, good afternoon. I would like to pay a bank annual tax from my account and I am not able to do it through the Internet. Could you please tell me how I proceed through the website or if I have to go to a physical post?",0.9583333333333334,2.4245241633334444,0.0074145317709416484,"Um, hola, boa tarde. Eu gostaria de pagar uma taxa de anual de banco da minha conta bancária e não estou a conseguir fazê-lo através da internet. Podia, por favor, dizer-me como é que eu procedo através do website ou se me tenho de dirigir a um posto físico?",0.10416666666666667,3.212096440333274,0.009113638886861583,6010.40869140625,False
pt-PT~PAY_BILL/CA0cf29af8a29e58c6eaa4b95d325791bc_0.wav,Boa tarde eu precisava de pagar uma conta Gostaria de saber como é que eu posso levar em Portimão,boa tarde eu precisava de pagar uma conta gostaria de saber como é que eu posso levar em portimão,呃，我需要的支付一个账户，是知道你就是说怎么去处理这个事情。,1.0,1.037224372333488,0.0025530050510236754,"Bom dia, eu precisava de pagar uma conta. Iria de saber como é que posso regressar esse prémio.",0.3684210526315789,1.3934413633335982,0.00808025692201166,6010.40869140625,False
pt-PT~CASH_DEPOSIT/CAb48bd205ef3e6990dddc6d27d686aeff_1.wav,Ok obrigado e depois como é que eu posso transferir dinheiro para a conta,ok obrigado e depois como é que eu posso transferir dinheiro para a conta,"Okay, thank you. And then how can I transfer money to the account?",1.0,0.8495880173333413,0.0046166018227075355,"Okay, obrigado. E depois, como é que eu posso transferir dinheiro para a conta?",0.07142857142857142,1.0926001496665474,0.010996569797350055,6010.40869140625,False
pt-PT~APP_ERROR/response_43.wav,Bom dia O meu aplicativo do banco não está atualizados do mês passado,bom dia o meu aplicativo do banco não está atualizados do mês passado,"Good day. The my application of the bank, no, it's not updated sales. It's been updated just in this past.",1.5384615384615385,1.3466032130002834,0.006363355460820897,Bom dia. O meu aplicativo do banco não está a estar os saldos atualizados. Estamos a fazer saldos já do mês passado.,0.6923076923076923,1.6023999900000188,0.004876864211983829,6010.40869140625,False
pt-PT~CASH_DEPOSIT/CAc7662a7f6396ecc9e2ddf62c3e6b4e40_0.wav,estava interessado em depositar dinheiro na minha conta e em primeiro lugar queria perguntar se era possível se posso visitar e como é que posso transferir dinheiro para a conta ou se tem que ir ao banco Onde posso fazer esse esse propósito se calhar é isso,estava interessado em depositar dinheiro na minha conta e em primeiro lugar queria perguntar se era possível se posso visitar e como é que posso transferir dinheiro para a conta ou se tem que ir ao banco onde posso fazer esse esse propósito se calhar é isso,"Estava interessado em depositar dinheiro na minha conta e, em primeiro lugar, queria perguntar se era possível, se posso visitar e como é que posso para transferir dinheiro para a conta, ou se tem que ir ao banco ou onde eu posso fazer esse depósito. Isso é tudo.",0.1702127659574468,3.1972838546666935,0.018762934483362016,"Estava interessado em depositar dinheiro na minha conta e, em primeiro lugar, queria perguntar se era possível, se posso visitar e como é que posso para transferir dinheiro para a conta, ou se tem que ir ao banco ou onde eu posso fazer esse deposito. Isso é tudo.",0.1702127659574468,3.2134141133333287,0.030212874848900628,6010.40869140625,False
pt-PT~PAY_BILL/CA6c8701413672632969920af16e726085_0.wav,eu tenho aqui uma fatura do cartão crédito ensino e precisava de fazer um pagamento a conta para pagar,eu tenho aqui uma fatura do cartão crédito ensino e precisava de fazer um pagamento a conta para pagar,"And I have here a one, a fact of the card credit has been since and I need to do a payment. You have this account to pay.",1.4210526315789473,1.5154991606667256,0.000785806858588008,"E aí eu tenho aqui uma, uma fatura do cartão de crédito abencido e preciso fazer um pagamento. Tenha essa conta para pagar.",0.47368421052631576,1.662006904000009,0.010689833390321873,6010.40869140625,False
pt-PT~BUSINESS_LOAN/response_3.wav,Bom dia Tu ligares porque estou a precisar de fazer um empréstimo queria saber se é possível,bom dia tu ligares porque estou a precisar de fazer um empréstimo queria saber se é possível,"Bonjou, I'm calling because I'm requesting a new advance. I wanted to know if it's possible.",0.9411764705882353,1.215851969999979,0.016501413524813737,"Bom dia, eu tou ligado porque estou a precisar de fazer um novo empréstimo. Queria saber se é possível.",0.23529411764705882,1.4702293870000176,0.014585162038509882,6010.40869140625,False
pt-PT~PAY_BILL/response_8.wav,Olá bom dia olha o seguinte Eu estou aqui com um problema porque eu precisava de pagar uma conta de fazer um pagamento só que não estou a conseguir Gostava de ter alguma ajuda,olá bom dia olha o seguinte eu estou aqui com um problema porque eu precisava de pagar uma conta de fazer um pagamento só que não estou a conseguir gostava de ter alguma ajuda,"Hello, good day. Look, it's the following: I'm here with a problem because I needed to pay a account, ah, to make a payment, so that I'm not able to do and I would like to have some help.",1.1470588235294117,2.3479505846667053,0.0076105869379795126,"Olá, bom dia. Olha, é o seguinte: eu estou aqui com um problema porque eu precisava de pagar uma conta, de fazer um pagamento, só que não estou a conseguir e gosto de ter alguma ajuda.",0.08823529411764706,2.4382091846667513,0.0066426541837447724,6010.40869140625,False
pt-PT~APP_ERROR/response_24.wav,parece-me que estão de algum problema para aplicação de não estou a conseguir ver o meu saldo tenho tido pendente,pareceme que estão de algum problema para aplicação de não estou a conseguir ver o meu saldo tenho tido pendente,"Parece-me que está a ser algum problema com a aplicação, mas estou a conseguir ver o meu salto e tenho um dependent.",0.55,1.516460143333158,0.009640281295614212,"Parece-me que está a ser algum problema com a aplicação, mas estou a conseguir ver o meu salto. Tenho um dependent.",0.5,1.5099354906666729,0.004884359935700185,6010.40869140625,False
pt-PT~HIGH_VALUE_PAYMENT/CA99a95c3552ad7740cc62565884f3e5d8_0.wav,Boa tarde Estou tentando fazer um pagamento online e diz que estou a escrever uma mensagem de texto só que eu não sei que essas mensagens sms O que é que eu disse o que é que eu tenho que fazer com elas,boa tarde estou tentando fazer um pagamento online e diz que estou a escrever uma mensagem de texto só que eu não sei que essas mensagens sms o que é que eu disse o que é que eu tenho que fazer com elas,"Tentando fazer um pagamento online e diz que estou recebendo uma mensagem em texto, só que eu não sei se essas mensagens são SMS ou o que é que são. O que é que eu tenho que fazer com elas?",0.2558139534883721,2.5256270913334142,0.010147744878801154,"Boa tarde, estou tentando fazer um pagamento online e diz que estou recebendo uma mensagem em texto. Só que eu não sei se essas mensagens são SMS ou o que é que são. O que é que eu tenho que fazer com elas?",0.18604651162790697,2.7739067603332237,0.004743368562436251,6010.40869140625,False
pt-PT~CARD_ISSUES/CA35843310bc721f0d96c4ed3cbc844ec2_0.wav,o cartão não funciona,o cartão não funciona,我卡顿了,1.0,0.34096352833315297,0.007763339918060862,U cartão não funciona.,0.25,0.432053485000021,0.012142571308455554,6010.40869140625,False
pt-PT~FREEZE/response_31.wav,Olá boa tarde eu gostava de arranjar o meu cartão por favor podem interromper todas as cores do meu cartão e por favor acaba de pôr bloquear no cartão,olá boa tarde eu gostava de arranjar o meu cartão por favor podem interromper todas as cores do meu cartão e por favor acaba de pôr bloquear no cartão,"Alô, boa tarde. Eu gostava de congelar o meu cartão. Por favor, pode interromper todas as transações do meu cartão e, por favor, acabe por bloquear o meu cartão.",0.3103448275862069,2.279201885000172,0.008565873288881457,"Alô, boa tarde. Eu gostava de congelar meu cartão. Por favor, pode interromper todas as transações do meu cartão e, por favor, acabe por bloquear meu cartão.",0.3103448275862069,2.2095408646662995,0.039826750306154776,6010.40869140625,False
pt-PT~APP_ERROR/response_9.wav,o aplicativo não carrega,o aplicativo não carrega,我不会去的，你不用管。,1.0,0.5461249153331664,0.003682959154218961,O aplicativo não correu.,0.25,0.45625668833326927,0.00260742705084075,6010.40869140625,False
pt-PT~DIRECT_DEBIT/CA56e9365faf6e099ff4ca03ff69b2422b_0.wav,ama-me Eu tenho um pagamento periódico Eu preciso de realizar e ainda que vocês têm os débitos diretos Eu queria perceber como é que isso funciona como é que eu posso criar esse débito direto,amame eu tenho um pagamento periódico eu preciso de realizar e ainda que vocês têm os débitos diretos eu queria perceber como é que isso funciona como é que eu posso criar esse débito direto,"Ah, I mean, I have a payment periodic that I need to realize and I see that you have the debit direct. I want to understand how is this function. How is it that I can create this debit direct?",1.1428571428571428,2.1291307583330004,0.0045856280992214535,"Ah, bom, eu tenho um pagamento periódico que eu preciso de realizar e aí vi que vocês têm os débitos diretos e eu quero perceber como é que isso funciona, ai, como é que eu posso criar esse débito direto.",0.22857142857142856,2.8075874416663282,0.014366823808850297,6010.40869140625,False
pt-PT~PAY_BILL/response_21.wav,quero pagar uma conta,quero pagar uma conta,去把我的卡,1.0,0.32585521199962386,0.0028166909214753064,Quero pagar a minha conta,0.5,0.4164869183329453,0.006122249388242776,6010.40869140625,False
pt-PT~ATM_LIMIT/response_33.wav,loja 3 saber qual é que é o máximo de dinheiro que é possível retirar e também se há uma forma de aumentar esse limite,loja 3 saber qual é que é o máximo de dinheiro que é possível retirar e também se há uma forma de aumentar esse limite,Qualquer um? Eu quero saber qual é que é o a quantidade máxima de dinheiro que é possível de retirar e também se há uma forma de aumentar esse limite.,0.32,1.7644198136661846,0.02523130759914322,Qualquer um?,1.0,0.32715905699994136,0.004427516228323244,6010.40869140625,False
